score	clip	text spoken	heard
0.82	evs-ukg-balloon-ride-s03.mp3	बघा, तिकडे आणखी एक फुगा उडतो आहे.	वगा तिकडे आन्खी एक फूगा उड़तो आहे।
0.82	evs-ukg-india-culture-s07.mp3	आणि पणत्या लावतो.	आणी पंत्या लाओ तो
0.82	evs-ukg-national-symbols-s08.mp3	राष्ट्रगीत वाजतं, तेव्हा आपण सरळ उभे राहतो. जय हिंद!	राष्टगीत वाज तेम्हा आपन सर उभे रहतो जल हिंद
0.82	math-nur-count-51-100-s32.mp3	शहात्तर ते ऐंशी.	शहत्तर ते आइंशी
0.82	math-nur-count-51-100-s44.mp3	शहाऐंशी ते नव्वद.	शहाइंशी ते नवव
0.82	math-ukg-compare-numbers-s03.mp3	दोन आणि आठ बघा.	दोन आणी आठ बगहा
0.83	playground_s4.mp3	वाळूचा खड्डा खणण्यासाठी आहे. आता आत परत जाऊ या.	वालूचा खड़ा खण्या साथी आहे, आता आत परत जाओ या।
0.83	evs-ukg-india-culture-s08.mp3	आपण वेगवेगळे आहोत, तरीही आपण सगळे एक आहोत. आपण सगळे भारतीय आहोत.	आपन वेगवेगले आहोत, तरीही आपन सगले एक आहोत, आपन सगले भारती आहोत.
0.83	eng-nur-alphabets-s75.mp3	वाई, यार्न, म्हणजे लोकरीचा गोळा.	वाई, यार न, मन जे लोकरीचा गोडा
0.83	eng-ukg-phonics-s22.mp3	आर चा आवाज, र. माझ्यासोबत म्हणा.	आरचा आवाज माझा सोबत मना
0.83	eng-ukg-phonics-s26.mp3	यू चा आवाज, अ. माझ्यासोबत म्हणा.	यूचा आवाज अग माझा सो बत मना
0.83	evs-lkg-body-parts-s10.mp3	हे पाय आहेत. पायांनी आपण चालतो.	हे पाय आहे, पायां दी आपन चालतो.
0.83	evs-ukg-plant-parts-s05.mp3	हे फूल आहे. फुलापासून फळ बनतं.	हे फूल आहे, पुला पासुन फड़ बंत
0.83	hin-ukg-teen-akshar-s10.mp3	मिळून बनतो चमक, म्हणजे चकाकी.	मिलून बंतो चमक, मंजे, चकाकी
0.83	eng-nur-wild-animal-traits-s07.mp3	कांगारू आपल्या पिल्लाला पोटाच्या पिशवीत ठेवतो.	कांगारू आपले पिल्लाला पोटाचा पिश्विठे उतो.
0.83	chem_lab_s2.mp3	कपाटावरच्या काचेच्या बाटल्या बघा. त्यांना आपण एकटं कधीच हात लावत नाही.	पपाटावर चा काचे चा बाटल्या बगा, त्यानना आपन एक तक कधिच हात लावत नाही।
0.83	eng-lkg-animal-products-s05.mp3	कोंबडी आपल्याला अंडी देते.	कोमड़ी आपले आला अंडी देते
0.83	eng-lkg-three-letter-words-s11.mp3	बघा, बी, यू, एस.	बभा, बी, यू, एस
0.83	eng-nur-alphabets-s01.mp3	हे मोठं ए आहे.	हे मूठो एया हे
0.83	eng-nur-alphabets-s04.mp3	हे मोठं बी आहे.	हे मोठो, भी आहे
0.83	eng-nur-alphabets-s10.mp3	हे मोठं डी आहे.	हे मूठो डिया हे
0.83	eng-nur-alphabets-s31.mp3	हे मोठं के आहे.	हे मोठो, क्या हे?
0.83	eng-nur-alphabets-s43.mp3	हे मोठं ओ आहे.	हे मोठो वो आहे
0.83	eng-nur-alphabets-s44.mp3	हे छोटं ओ आहे.	हे छोटों वो आहे
0.83	eng-nur-alphabets-s46.mp3	हे मोठं पी आहे.	हे मोठ पिया हे
0.83	eng-nur-alphabets-s47.mp3	हे छोटं पी आहे.	हे छोटो पिया हे
0.83	eng-nur-alphabets-s65.mp3	हे छोटं वी आहे.	हे छोटो विया हे
0.83	eng-nur-shapes-s01.mp3	हे आकार बघा.	हे आकार बगा
0.83	eng-nur-shapes-s06.mp3	हे आकार बघा.	हे आकार बगा
0.83	evs-lkg-animal-food-s10.mp3	हे माकड आहे.	हे मा कर आहे
0.83	evs-lkg-animal-habitats-s02.mp3	ही चिमणी आहे.	ही चेमनी आहे
0.83	evs-nur-good-habits-s06.mp3	आपण फळं आणि भाज्या खातो.	आपन भळ आणि भाज्या खातो।
0.83	evs-ukg-snow-camp-s05.mp3	आणि बघा आपण काय बनवलं, स्नोमॅन!	आणि बगहा आपन काय बनाव लव? स्नोमेन
0.83	hin-lkg-khet-upar-niche-s03.mp3	मुळासुद्धा खालीच उगवतो.	मुला सुध्धा खालेच उगवतो
0.83	math-lkg-open-close-s02.mp3	हे फाटक उघडं आहे. आता रस्ता मोकळा आहे.	हे फाटक उगड़ा हे आता रस्ता मूकड़ा हे
0.83	math-lkg-wet-dry-s06.mp3	ऊन पडलं आहे. उन्हात वस्तू वाळतात.	उन पडला आहे, उन्हात वस्तु वारताद
0.83	math-nur-count-21-50-s36.mp3	आता म्हणा, एकोणपन्नास.	आता महना एकून पन्नास
0.83	math-nur-count-51-100-s30.mp3	आता म्हणा, चौऱ्याहत्तर.	आता म्हना चौर्या हत्तर
0.83	math-ukg-compare-numbers-s02.mp3	सात हा तीन पेक्षा मोठा आहे.	साथ, हाथ तीन पेक्षा मोठा है।
0.84	eng-nur-insects-s08.mp3	ही माशी आहे. ती घाणीवर बसते, म्हणून आपलं अन्न झाकून ठेवा.	ही माशी आहे, ती घानी वर वस्ते, मणुन आपला अन्न जहाकूं ठेवा.
0.84	evs-lkg-animal-food-s01.mp3	सगळ्यांना भूक लागते, प्राण्यांनासुद्धा. बघूया, कोण काय खातं.	सगयानना भूक लागते, प्राणयानना सुध्धा, भुभुया, कोण काय खात?
0.84	eng-nur-birds-s05.mp3	हा पोपट आहे. पोपटाची पिसं रंगीबेरंगी असतात.	हाँ पोपट आहे, पोग्ताची पिसर रंगी बेरंगी अस्ताद
0.84	eng-nur-wild-animal-traits-s04.mp3	झेब्र्याच्या अंगावर काळे-पांढरे पट्टे असतात.	जेब्रयाचा अंगावर, काले, पांध्रे, पट्टे अस्तात।
0.84	solar_system_s10.mp3	नेपच्यून सगळ्यात लांब आहे, आणि सगळ्यात थंड.	नेपचून सगयात लामवा है आणी सगयात थंड।
0.84	solar_system_s11.mp3	आपल्या चहूकडे बघा. आठ ग्रह आपल्या सूर्याभोवती फिरत आहेत, आणि आपण त्याच्या आत आहोत.	आपले चहुकडे बगा, अठ गरह, आपले सूर्या भोलती फिरत आहेत, अणि आपन त्याचा आता होत।
0.84	eng-ukg-phonics-s11.mp3	आई चा आवाज, इ. माझ्यासोबत म्हणा.	आईचा आवाज इह माझा सो बत मना
0.84	eng-ukg-phonics-s16.mp3	एम चा आवाज, म. माझ्यासोबत म्हणा.	एंग चा आवाज म, माझा सो बत महना
0.84	evs-ukg-farm-visit-duck.mp3	हे बदक आहे. बदक तळ्यात पोहतं.	हे बदग आहे, बदग तयात पोहतो
0.84	gk-lkg-sports-equipment-s01.mp3	खेळल्याने आपण तंदुरुस्त राहतो. प्रत्येक खेळाचं स्वतःचं साहित्य असतं.	खेलल्याने आपन तंदुरुस्त राहतो प्रत्ये खेलाच स्वताहत साहित्यस्त
0.84	eng-lkg-hot-cold-s02.mp3	आईस्क्रीम थंड आहे.	आइस क्रीम थंडा है
0.84	eng-nur-vegetables-s05.mp3	हे मक्याचं कणीस आहे.	हे मक्याचा कणिशा हे
0.84	eng-nur-wild-animals-s03.mp3	हा वाघ आहे. वाघाच्या अंगावर पट्टे असतात.	हाँ वागा है वागा चा अंगावर पट्टे अस्तात
0.84	eng-ukg-phonics-s01.mp3	आता ही अक्षरं बघा.	आता ही अक्षर बगहा
0.84	eng-ukg-phonics-s07.mp3	आता ही अक्षरं बघा.	आता ही अक्षर बगहा
0.84	eng-ukg-phonics-s13.mp3	आता ही अक्षरं बघा.	आता ही अक्षर बगहा
0.84	eng-ukg-phonics-s19.mp3	आता ही अक्षरं बघा.	आता ही अक्षर बगहा
0.84	eng-ukg-phonics-s25.mp3	आता ही अक्षरं बघा.	आता ही अक्षर बगहा
0.84	eng-ukg-phonics-s31.mp3	आता ही अक्षरं बघा.	आता ही अक्षर बगहा
0.84	evs-lkg-house-parts-s06.mp3	आणि या पायऱ्या आहेत.	आणी या पायरे आहेत
0.84	evs-lkg-professions-s11.mp3	ते आगीचा बंब घेऊन आग विझवायला जातात.	ते आगे चाप बंब घेऊन आग विजवायला जाग।
0.84	evs-ukg-flowers-s03.mp3	हे सूर्यफूल आहे. ते सूर्याकडे तोंड करतं.	हे सूरिय वुल आहे, ते सूरिया कड़े, तोन कर अ.
0.84	evs-ukg-snow-camp-s03.mp3	ही शेकोटी आहे. ती आपल्याला उबदार ठेवते.	ही शेको टी आहे, टी आपले आला उपदार ठेवते
0.84	gk-lkg-sports-equipment-s09.mp3	हॉकी स्टिक आणि चेंडूने खेळतात. हॉकी हा आपला राष्ट्रीय खेळ आहे.	हौकी स्टिक आणी चेंडूने खेलतात। हौकी हाँ अपला राश्ट्रिय खेला है।
0.84	hin-lkg-sabji-rang-s07.mp3	हे मक्याचं कणीस आहे.	हे मक्याचा कणिशा हे
0.84	math-lkg-open-close-s03.mp3	हा दरवाजा बंद आहे.	हाद अरवाजा बंदगा है
0.84	math-nur-count-21-50-s21.mp3	आता म्हणा, छत्तीस.	आता महना चछत्तीस
0.84	math-nur-count-21-50-s31.mp3	आता म्हणा, पंचेचाळीस.	आतामणा पंचे चालीस
0.84	math-nur-count-21-50-s33.mp3	आता म्हणा, सेहेचाळीस.	आता मणा सेहे चालीस
0.84	math-nur-near-far-s02.mp3	तेच झाड, पण हे दूर आहे, म्हणून छोटं दिसतं.	तेज़ाड़, पण हे दूर आहे, भणुन छोट दिस्त।
0.84	school_hall_s1.mp3	आता आपण शाळेच्या आत आहोत. हा पॅसेज आहे.	आता आपन शालेचा आता होत। हाँ पैसेज आहे।
0.84	evs-ukg-states-india-s04.mp3	महाराष्ट्राचे हापूस आंबे खूप प्रसिद्ध आहेत.	महाराश्ट्राचे हापूस अम्बे खूप प्रसिध्ध आहेत।
0.84	hin-nur-vadya-yantra-s01.mp3	ही संगीताची वाद्यं आहेत. यांतून मधुर संगीत निघतं.	ही संगिताचे वाध्याहेत यांतून मधुर संगित निगल
0.85	demo-water-s01.mp3	हे तळं आहे. पाणी हलताना बघा.	हे तड़ो आहे, पाणी हलताना बगा
0.85	eng-lkg-three-letter-words-s12.mp3	मिळून होतो बस, म्हणजे बस.	मिलोन होतो बस, मर्णजे बस
0.85	eng-nur-domestic-animals-s04.mp3	हा घोडा आहे. घोडा वेगाने धावतो.	हा गोडा आहे, गोडा वेगाने धावतों.
0.85	evs-nur-school-visit-s01.mp3	ही आपली शाळा आहे. सगळीकडे बघा. तुम्हाला काय काय दिसतं?	ही आपली शाडा आहे, सवरी कड़े बगा, तुम्हाला काय काय दिसतो?
0.85	hen_about.mp3	ही कोंबडी आहे. कोंबडी अंडी देते.	ही कोमडी आहे, कोमडी अंडी देते
0.85	horse_about.mp3	हा घोडा आहे. घोडा वेगाने धावतो.	हा गोडा आहे, गोडा वेगाने धावतों.
0.85	math-lkg-more-less-same-s02.mp3	लाल निळ्यांपेक्षा जास्त आहेत.	लाल नियान पेक्षा जासता है
0.85	eng-nur-domestic-animals-s06.mp3	ही मेंढी आहे. मेंढी आपल्याला लोकर देते.	ही मेंधी आहे, मेंधी आपलेला लोकर देते
0.85	evs-lkg-body-parts-s08.mp3	हे हात आहेत. हातांनी आपण काम करतो.	हे हाता हे, हाता नहीं आपन काम करतो।
0.85	evs-ukg-india-culture-s02.mp3	आपण हात जोडून नमस्कार करतो.	आपन्ड हाथ जोडून नमस्कार करतो।
0.85	evs-ukg-plant-parts-s06.mp3	हे फळ आहे. फळाच्या आत बिया असतात.	हे फड़ आहे, फड़ाचा आत बिया अस्तात
0.85	gk-ukg-sink-float-s02.mp3	सफरचंद तरंगतं, ते पाण्यावर राहतं.	सभचंद तरंत ते पाण्यावर रात
0.85	math-nur-taller-shorter-s04.mp3	हे जास्त उंच आहे. हे जास्त ठेंगणं आहे.	हे जासत उन्चा हे, हे जासत ठेंगना हे.
0.85	evs-ukg-farm-visit-sheep.mp3	ही मेंढी आहे. मेंढीच्या केसांपासून लोकर बनते.	ही मेंधी आहे, मेंधी चा केसान पासून लोकर बनते
0.86	eng-lkg-myself-s02.mp3	ही माझी आई आहे.	ही मां जी आई आहे
0.86	eng-lkg-three-letter-words-s05.mp3	बघा, एस, यू, एन.	बभा, एस, यू, एन
0.86	eng-lkg-transport-types-s05.mp3	ही सायकल आहे.	ही साइकल आहे
0.86	eng-nur-alphabets-s25.mp3	हे मोठं आई आहे.	हे मोथा आई आहे
0.86	eng-nur-alphabets-s27.mp3	आई, आइस क्रीम, म्हणजे आईस्क्रीम.	आई, आइस्क्रीम, मनजे आइस्क्रीम.
0.86	eng-nur-alphabets-s52.mp3	हे मोठं आर आहे.	हे मोठो आ रहा है
0.86	eng-nur-fruits-s08.mp3	हे अननस आहे.	हे अन्यस आहे
0.86	eng-ukg-phonics-s14.mp3	के चा आवाज, क. माझ्यासोबत म्हणा.	केचा आवाज कमाजा सो बत मणा
0.86	evs-lkg-animal-footprints-s06.mp3	हे कोंबडीने उमटवले!	हे कोउमडी ने उम्टवले
0.86	evs-lkg-body-parts-s12.mp3	आता स्वतःच्या नाकाला हात लावा! आता स्वतःच्या कानांना हात लावा!	आता स्वताहचा नकला हाथ लावा. आता स्वताहचा कानाना हाथ लावा.
0.86	evs-lkg-market-s08.mp3	आता म्हणा, वांगी.	आतामहना वांगी
0.86	evs-lkg-professions-s08.mp3	हे शेतकरी आहेत.	हेशे करी आहे
0.86	evs-nur-festivals-s09.mp3	तुमच्या घरी कोणते सण साजरे करतात?	तुमचा घरी कोनते संड साजरे करतात।
0.86	evs-nur-rainbow-s05.mp3	निळा, पारवा आणि जांभळा.	निला, पारवा आणि जामभळा
0.86	evs-nur-school-visit-s02.mp3	शाळेची मोठी इमारत बघा. आपण इथे शिकायला आणि खेळायला येतो.	शालेची मोठी इमारत बगा आपन इथे शिकायला आणी खेलायला येतो
0.86	evs-ukg-farm-visit-hen.mp3	ही कोंबडी आहे. कोंबडी दाणे टिपते आणि अंडी देते.	ही कोम्बडी आहे, कोम्बडी दाने टिपते, अणी अंडी देते.
0.86	evs-ukg-places-of-worship-s05.mp3	हे मंदिर आहे. हिंदू लोक इथे प्रार्थना करतात.	हे मंदे राहे हिंदु लोग इत्हे प्रार्थना करतात।
0.86	evs-ukg-village-city-s05.mp3	गावात बैठी, शहरात उंच, आणि दोन्हीकडे माणसं राहतात.	गवात, बैठी, शहरात उंच, आनि दोंधी कडे मानस राहतात.
0.86	hin-lkg-sabji-rang-s02.mp3	टोमॅटो लाल असतो.	टोमेटो लास्तो
0.86	hin-nur-vadya-yantra-s09.mp3	हे व्हायोलिन आहे.	हे वायोले ना हे
0.86	hin-ukg-vyanjan-s02.mp3	हे क आहे.	हे का हे
0.86	hin-ukg-vyanjan-s03.mp3	हे ख आहे.	हे खाहे
0.86	hin-ukg-vyanjan-s04.mp3	हे ग आहे.	हे गाहे
0.86	hin-ukg-vyanjan-s10.mp3	हे ज आहे.	हे जाहे
0.86	hin-ukg-vyanjan-s14.mp3	हे ट आहे.	हे टाहे
0.86	hin-ukg-vyanjan-s20.mp3	हे त आहे.	हे ताहे
0.86	hin-ukg-vyanjan-s21.mp3	हे थ आहे.	हे था हे
0.86	hin-ukg-vyanjan-s23.mp3	हे ध आहे.	हे धाहे
0.86	hin-ukg-vyanjan-s24.mp3	हे न आहे.	हे ना हे
0.86	hin-ukg-vyanjan-s26.mp3	हे प आहे.	हे पाहे
0.86	hin-ukg-vyanjan-s28.mp3	हे ब आहे.	हे बाहे
0.86	hin-ukg-vyanjan-s29.mp3	हे भ आहे.	हे भाहे
0.86	hin-ukg-vyanjan-s30.mp3	हे म आहे.	हे माहे
0.86	hin-ukg-vyanjan-s32.mp3	हे य आहे.	हे या हे
0.86	hin-ukg-vyanjan-s33.mp3	हे र आहे.	हे राहे
0.86	hin-ukg-vyanjan-s34.mp3	हे ल आहे.	हेला हे
0.86	hin-ukg-vyanjan-s35.mp3	हे व आहे.	हे वाहे
0.86	hin-ukg-vyanjan-s40.mp3	हे ह आहे.	हे हाहे
0.86	math-lkg-lines-curves-s02.mp3	ही उभी रेषा आहे.	ही उभी रेशा आहे
0.86	math-lkg-wet-dry-s04.mp3	या टबात पाणी नाही. तो कोरडा आहे.	याथवत पाणी नही, तो कोरडा आहे।
0.86	math-nur-count-1-20-s01.mp3	आता म्हणा, एक.	आता महना एक
0.86	math-nur-count-1-20-s02.mp3	आता म्हणा, दोन.	आताम हना दोन
0.86	math-nur-count-1-20-s03.mp3	आता म्हणा, तीन.	आता महना तीन
0.86	math-nur-count-1-20-s06.mp3	आता म्हणा, सहा.	आता महना सहा
0.86	math-nur-count-1-20-s10.mp3	आता म्हणा, दहा.	आता महना दहा
0.86	math-nur-count-1-20-s12.mp3	आता म्हणा, बारा.	आता महना बारा
0.86	math-nur-count-1-20-s13.mp3	आता म्हणा, तेरा.	आता महना तेरा
0.86	math-nur-count-1-20-s20.mp3	आता म्हणा, वीस.	आता महना, वीस
0.86	math-nur-count-21-50-s13.mp3	आता म्हणा, तीस.	आता महना तीस
0.86	math-nur-count-21-50-s27.mp3	आता म्हणा, एक्केचाळीस.	आता मना 41
0.86	math-nur-count-51-100-s46.mp3	आता म्हणा, सत्त्याऐंशी.	आताम्हणा सत्याहिंशी
0.86	math-nur-in-out-s01.mp3	हे सफरचंद भांड्याच्या आत आहे.	हे सवरचंद भंड्याचा आता है
0.86	math-nur-long-short-s01.mp3	ही काठी लांब आहे.	ही काठी लामबा है
0.86	math-nur-long-short-s03.mp3	या दोघांत हिरवी जास्त लांब आहे.	या दोगात हिरवी जास्त लामबा है
0.86	math-nur-one-many-s03.mp3	एक, आणि अनेक.	एक आड़े अनेक
0.86	math-ukg-divide-single-s05.mp3	इथे बारा आहेत.	इथे बारा आहेद
0.86	math-ukg-sub-single-s01.mp3	आधी हे मोजा, पाच.	आधी हे मोजा पाज
0.86	math-ukg-sub-single-s07.mp3	आधी हे मोजा, पाच.	आधी हे मोजा पाज
0.86	evs-ukg-safe-touch-s02.mp3	काही स्पर्श छान वाटतात, जसं आईने जवळ घेणं, किंवा रस्ता ओलांडताना हात धरणं. याला सुरक्षित स्पर्श म्हणतात.	काही स्पर्ष छान वाटतात जसा आईने जवल घेण किम्मा रस्ता ओलाणताना हाथ धर्ण याला सुरक्षित स्पर्ष महनतात
0.86	evs-ukg-places-of-worship-s06.mp3	प्रत्येकाचं प्रार्थनेचं ठिकाण वेगळं आहे, आणि आपण सगळ्यांचा आदर करतो.	प्रत्यकाज प्रार्थानेच ठीकाण वेगल आहे, आणी आपन सगल्यांचा आधर करतो.
0.86	physics_lab_s3.mp3	उतार असलेला फळा म्हणजे उतरण. चेंडू त्यावरून आपोआप घरंगळतो.	उतार असलेला फळा भणजे उतरन चेंडू त्यावरून आपो अप घरंगल तो
0.86	eng-nur-elephant-story-s06.mp3	अप्पू खूश झाला. मित्रांना मदत करणं ही चांगली गोष्ट आहे.	अपू खूश जाला, मित्रानना मदद करण ही चांगली गोष्टा है।
0.86	evs-lkg-professions-s03.mp3	डॉक्टर स्टेथोस्कोपने आपल्या हृदयाचे ठोके ऐकतात.	डॉक्टर स्टेथोस्कोप ने आपल्या रधयाचे ठोके आईकतात।
0.86	playground_s1.mp3	आता आपण शाळेच्या मागे आहोत. हे आपलं खेळाचं मैदान आहे.	आता आपन शालेचा मागे आहोत। हे आपला खेलाच मैदान आहे।
0.86	eng-lkg-days-week-s01.mp3	आठवड्यात सात दिवस असतात. पहिला सोमवार.	अठवड्यात्साद दिवस अस्ताद पहिला सोमवार
0.86	evs-lkg-house-parts-s03.mp3	हे छप्पर आहे. ते ऊन आणि पावसापासून वाचवतं.	हे छप्पर आहे, तेगून आने पावसा पासून वाचवद।
0.86	evs-ukg-germination-s04.mp3	अंकुरावर दोन छोटी पानं उघडतात. हे रोपटं आहे.	अमकुरावर दोन छोटी पान उघणतात हे रोप्ड़ा है
0.86	demo-snow-s01.mp3	हा बर्फ आहे. सगळं पांढरं आणि शांत आहे.	हा बरफ आहे, सगल पांधर आणी शानत आहे
0.86	math-nur-count-check-s03.mp3	त्रेचाळीस कुठे आहे? त्याला स्पर्श करा.	43 कुठे आहे, 43 परशकरा
0.87	eng-nur-wild-animals-s02.mp3	हा सिंह आहे. सिंह जंगलाचा राजा आहे.	हा सिम्हा है, सिम्ह जंगला चा राजा है
0.87	eng-ukg-phonics-s17.mp3	एन चा आवाज, न. माझ्यासोबत म्हणा.	एंचा आवाज न माझा सोबत महना
0.87	physics_lab_s2.mp3	दोरीवर लटकणारा तो छोटा चेंडू म्हणजे लंबक. तो इकडे-तिकडे झुलतो.	दोरी वर लटकनारा तो छोटा चेंडू, भणजे, लंब, तो इकडे तिकडे जुलतो.
0.87	evs-ukg-places-of-worship-s01.mp3	लोक वेगवेगळ्या ठिकाणी प्रार्थना करतात. चला ती बघूया.	लोक वेग वेगल्या ठिकानी प्रार्थना करतात। चलाती बगुल्या।
0.87	eng-ukg-behind-front-s02.mp3	कोंबडी दगडाच्या पुढे आहे.	कुम्डी दगडाचा पुढे आहे
0.87	evs-lkg-healthy-food-s01.mp3	यांपैकी पौष्टिक अन्न कोणतं? त्याला स्पर्श करा.	यानपय की पौश्टिक अन्नक कोंतं त्यालास परशकरा
0.87	evs-lkg-healthy-food-s02.mp3	यांपैकी पौष्टिक अन्न कोणतं? त्याला स्पर्श करा.	यानपय की पौश्टिक अन्नक कोंतं त्यालास परशकरा
0.87	evs-lkg-healthy-food-s03.mp3	यांपैकी पौष्टिक अन्न कोणतं? त्याला स्पर्श करा.	यानपय की पौश्टिक अन्नक कोंतं त्यालास परशकरा
0.87	evs-ukg-germination-s06.mp3	बीपासून रोप बनण्याला अंकुरण म्हणतात. तुम्हीसुद्धा एक बी पेरून बघा!	बीपासुन रोप बन्याला अनकुरण महनतात। तुम्ही सुध्धा एक बीपेरून बहा ह।
0.87	gk-ukg-sink-float-s03.mp3	अंडं बुडतं, ते तळाशी जातं.	अंडव बुड़तो, ते तराशी जातो.
0.87	gk-ukg-sink-float-s05.mp3	चमचा बुडतो, तो तळाशी जातो.	चंचा बुड़तो, तो तड़ाशी जातो.
0.87	math-nur-count-51-100-s31.mp3	आता म्हणा, पंच्याहत्तर.	आता महना पंचा हत्तर
0.87	math-ukg-sub-double-s06.mp3	तीस वजा दहा म्हणजे वीस.	30 वजा दाहा मनजे 20
0.87	solar_system_s7.mp3	गुरू सगळ्यात मोठा आहे. ते पट्टे म्हणजे वादळं आहेत.	गुरू सग्यात मोठा आहे, ते पट्टे मंजे वादल आहे.
0.87	eng-lkg-days-week-s08.mp3	सोमवार ते रविवार, हा झाला पूर्ण आठवडा.	सोमवार, ते रविवार, हाज हाला पूर्णा अठवडा
0.87	evs-ukg-states-india-s02.mp3	राजस्थानात वाळवंट आहे. तिथे उंट चालतात.	राजस्थानात वालवंटा है तिथे उंड चालतात।
0.87	farm_yard_s1.mp3	अंगणात सगळीकडे बघा. तुम्हाला काय दिसतं?	अंगनात सगे कडे बगा, तुम्हाला काय दिसता?
0.87	hin-ukg-char-akshar-s08.mp3	मिळून बनतो अजगर, म्हणजे अजगर साप.	मिलून बंतो अजगर महनजे अजगर साप
0.87	math-nur-weight-check-s01.mp3	कोणता जास्त जड आहे? त्याला स्पर्श करा.	कोंता जास्तत जर आहेर त्याला स्परशकरा
0.87	solar_system_s4.mp3	शुक्र जाड ढगांनी झाकलेला आहे. तो सगळ्यात गरम ग्रह आहे.	शुक्र जाल रगानी जाकलेला आहे, तो सग्यात गरम गरह आहे.
0.88	cow_about.mp3	ही गाय आहे. गाय आपल्याला दूध देते.	ही गाय आहे गाय आपले आला दूर देते
0.88	eng-lkg-animal-products-s01.mp3	प्राणी आपल्याला खूप काही देतात. बघूया, कोण काय देतं.	प्राणी आपले आला खूप काही देतात, भुभुया कोण काय देत?
0.88	eng-lkg-animal-sound-names-s03.mp3	घोडा खिंकाळतो. कोंबडी कॉक कॉक करते.	घूडा खिंका है तो, कॉमडी कॉंक कॉंक करते।
0.88	eng-lkg-myself-s03.mp3	हे माझे बाबा आहेत.	हे माजे बाबा आहेत
0.88	eng-nur-alphabets-s70.mp3	हे मोठं एक्स आहे.	हे मोठर एक साहे
0.88	eng-nur-alphabets-s71.mp3	हे छोटं एक्स आहे.	हे छोटव, एकसा हे.
0.88	eng-nur-animal-sounds-s02.mp3	गाय कशी ओरडते? तिला शोधा आणि बघा.	गाय कशी ओरणते तिला शोधा आणी बगा
0.88	eng-nur-bird-animal-sounds-crow.mp3	हा कावळा आहे. कावळा काव काव करतो.	हां कावरा आहे, कावरा काव काव करतो
0.88	eng-nur-bird-animal-sounds-sparrow.mp3	ही चिमणी आहे. चिमणी चिव चिव करते.	ही चिमनी आहे, चिमनी चिव चिव करते।
0.88	eng-nur-domestic-animals-s02.mp3	ही गाय आहे. गाय आपल्याला दूध देते.	ही गाय आहे गाय आपले आला दूर देते
0.88	eng-ukg-phonics-s32.mp3	ज़ेड चा आवाज, ज़. माझ्यासोबत म्हणा.	जवेडचा आवाज जव माझा सो बत मणा
0.88	evs-lkg-professions-s04.mp3	या शिक्षिका आहेत.	या शिक्षिका आहेड
0.88	evs-lkg-professions-s06.mp3	हे पोस्टमन आहेत.	हे पोस्ट मना हे
0.88	evs-nur-rainbow-s01.mp3	आधी पाऊस पडला.	आधे पाउस पडला
0.88	hin-nur-janvar-boliya-s03.mp3	घोडा खिंकाळतो. कोंबडी कॉक कॉक करते.	घूडा खिंका है तो, कॉमडी कॉंक कॉंक करते।
0.88	hin-ukg-swar-s01.mp3	आता हे स्वर बघा.	आता है स्वर्बगा
0.88	hin-ukg-swar-s08.mp3	आता हे स्वर बघा.	आता है स्वर्बगा
0.88	hin-ukg-vyanjan-s01.mp3	आता क वर्ग बघा.	आताक वर्ग बगा
0.88	hin-ukg-vyanjan-s07.mp3	आता च वर्ग बघा.	आताच वर्ग बगा
0.88	hin-ukg-vyanjan-s13.mp3	आता ट वर्ग बघा.	आता टवर्ग बगा
0.88	hin-ukg-vyanjan-s19.mp3	आता त वर्ग बघा.	आताता वरग बगा
0.88	hin-ukg-vyanjan-s25.mp3	आता प वर्ग बघा.	आता पवर्ग बगा
0.88	kitchen_about.mp3	हे स्वयंपाकघर आहे. इथे आपलं गरम जेवण शिजतं.	हे स्वयम्पा घर आहे इथे आपला गरम जेवन शिजल
0.88	math-lkg-lines-curves-s03.mp3	ही आडवी रेषा आहे.	ही आडवी रेशा आहे
0.88	math-lkg-lines-curves-s07.mp3	ही वक्र रेषा आहे.	ही वकर रेशा आहे
0.88	math-nur-big-small-s03.mp3	हासुद्धा मोठा आहे.	हा सुध्धा मूठा आहे
0.88	math-nur-count-1-20-s11.mp3	आता म्हणा, अकरा.	आता महना अकरा
0.88	math-nur-count-1-20-s15.mp3	आता म्हणा, पंधरा.	आता महना पंधरा
0.88	math-nur-count-1-20-s18.mp3	आता म्हणा, अठरा.	आता महना अठरा
0.88	math-nur-count-21-50-s04.mp3	आता म्हणा, बावीस.	आताम्हना, बावीस
0.88	math-nur-count-21-50-s05.mp3	आता म्हणा, तेवीस.	आता महना 23
0.88	math-nur-count-21-50-s06.mp3	आता म्हणा, चोवीस.	आता महना 24
0.88	math-nur-count-51-100-s61.mp3	आता म्हणा, शंभर.	आता महना शंभर
0.88	math-nur-near-far-s03.mp3	हा चेंडू जवळ आहे.	हाचेंडू जवल आहे
0.88	math-ukg-multiply-single-s02.mp3	तीन च्या दोन रांगा.	तीन चाद दोन रंगा
0.88	math-ukg-multiply-single-s05.mp3	चार च्या दोन रांगा.	चार चाद दोन रांगा
0.88	school_kitchen_s1.mp3	हे स्वयंपाकघर आहे. इथे आपलं गरम जेवण शिजतं.	हे स्वयम्पा घर आहे इथे आपला गरम जेवन शिजल
